Date,Adj Close,Close,High,Low,Open,Volume
2021-09-24,3381.431396484375,3871.300048828125,3944.39990234375,3855.0,3890.0,2320754
2021-09-27,3351.4287109375,3836.949951171875,3904.0,3802.89990234375,3900.0,1673362
2021-09-28,3300.942138671875,3779.14990234375,3850.0,3751.25,3850.0,2253075
2021-09-29,3312.0791015625,3791.89990234375,3806.0,3722.14990234375,3759.800048828125,2489161
2021-09-30,3297.79833984375,3775.550048828125,3805.0,3750.10009765625,3805.0,2252412
2021-10-01,3258.185791015625,3730.199951171875,3810.0,3725.0,3781.75,1578374
2021-10-04,3295.832275390625,3773.300048828125,3783.64990234375,3707.449951171875,3724.800048828125,1356860
2021-10-05,3348.239990234375,3833.300048828125,3840.0,3741.60009765625,3754.0,1877966
2021-10-06,3328.674072265625,3810.89990234375,3857.449951171875,3795.0,3836.0,1678154
2021-10-07,3400.29833984375,3892.89990234375,3899.0,3820.050048828125,3830.0,1647233
2021-10-08,3437.638916015625,3935.64990234375,3989.89990234375,3900.0,3925.0,2934339
2021-10-11,3219.22998046875,3685.60009765625,3757.5,3660.0,3755.0,11845402
2021-10-12,3190.62451171875,3652.85009765625,3707.0,3630.60009765625,3706.0,5752877
2021-10-13,3192.67626953125,3655.199951171875,3675.449951171875,3645.0,3650.0,3545655
2021-10-14,3160.515380859375,3611.449951171875,3670.0,3608.199951171875,3625.0,6442299
2021-10-18,3191.758056640625,3647.14990234375,3652.699951171875,3601.449951171875,3603.449951171875,3590107
2021-10-19,3180.380859375,3634.14990234375,3690.10009765625,3625.199951171875,3669.0,3135441
2021-10-20,3158.2392578125,3608.85009765625,3630.0,3578.300048828125,3612.0,2933693
2021-10-21,3091.4228515625,3532.5,3607.449951171875,3511.25,3604.10009765625,4871211
2021-10-22,3061.9755859375,3498.85009765625,3561.60009765625,3485.0,3560.0,2691670
2021-10-25,3056.811767578125,3492.949951171875,3514.550048828125,3450.0,3503.0,2595594
2021-10-26,3047.753662109375,3482.60009765625,3529.0,3475.0,3494.5,3878763
2021-10-27,3054.011474609375,3489.75,3511.25,3483.0,3483.0,2510813
2021-10-28,2994.4140625,3421.64990234375,3518.0,3415.0,3518.0,2424942
2021-10-29,2973.498291015625,3397.75,3461.0,3385.949951171875,3400.050048828125,3960501
2021-11-01,3042.327392578125,3476.39990234375,3487.0,3412.949951171875,3437.949951171875,2020718
2021-11-02,3049.15380859375,3484.199951171875,3513.60009765625,3469.75,3494.0,3087414
2021-11-03,3056.19921875,3492.25,3519.89990234375,3466.050048828125,3504.199951171875,1537639
2021-11-04,3070.5517578125,3508.64990234375,3513.25,3505.0,3512.949951171875,328991
2021-11-08,3065.3876953125,3502.75,3548.0,3481.199951171875,3548.0,2526082
2021-11-09,3067.9697265625,3505.699951171875,3535.0,3496.0,3508.0,1782692
2021-11-10,3049.2412109375,3484.300048828125,3519.699951171875,3480.199951171875,3498.0,1516489
2021-11-11,3052.65478515625,3488.199951171875,3510.050048828125,3436.0,3480.0,1284514
2021-11-12,3085.779296875,3526.050048828125,3534.14990234375,3485.699951171875,3506.0,1747259
2021-11-15,3109.6259765625,3553.300048828125,3569.60009765625,3528.0,3528.0,1809157
2021-11-16,3112.3388671875,3556.39990234375,3575.550048828125,3542.0,3569.0,2013204
2021-11-17,3082.146484375,3521.89990234375,3562.85009765625,3506.39990234375,3550.60009765625,1632914
2021-11-18,3041.715087890625,3475.699951171875,3520.85009765625,3451.60009765625,3515.14990234375,2136598
2021-11-22,3026.5751953125,3458.39990234375,3515.949951171875,3440.300048828125,3478.39990234375,3167936
2021-11-23,3031.6953125,3464.25,3480.949951171875,3407.800048828125,3445.0,2153461
2021-11-24,3013.36083984375,3443.300048828125,3493.050048828125,3424.0,3472.199951171875,2161746
2021-11-25,3015.635986328125,3445.89990234375,3463.0,3434.050048828125,3443.89990234375,1849619
2021-11-26,3016.4677734375,3446.85009765625,3490.0,3411.89990234375,3425.0,1941251
2021-11-29,3064.731689453125,3502.0,3529.35009765625,3406.449951171875,3447.14990234375,2981745
2021-11-30,3088.491943359375,3529.14990234375,3563.75,3491.0,3491.0,5588446
2021-12-01,3131.06689453125,3577.800048828125,3590.0,3535.0,3535.0,2102118
2021-12-02,3188.038330078125,3642.89990234375,3648.0,3574.10009765625,3589.199951171875,3152938
2021-12-03,3185.89453125,3640.449951171875,3665.949951171875,3630.85009765625,3646.449951171875,2486263
2021-12-06,3094.836181640625,3536.39990234375,3658.0,3522.0,3640.449951171875,1849642
2021-12-07,3136.9306640625,3584.5,3598.0,3524.300048828125,3562.5,1484458
2021-12-08,3174.0361328125,3626.89990234375,3646.449951171875,3601.0,3601.0,1428660
2021-12-09,3152.026611328125,3601.75,3634.75,3566.0,3610.0,1567957
2021-12-10,3182.699951171875,3636.800048828125,3642.0,3575.10009765625,3585.0,1510718
2021-12-13,3158.939208984375,3609.64990234375,3662.0,3601.699951171875,3650.0,1883864
2021-12-14,3171.322998046875,3623.800048828125,3635.0,3576.699951171875,3605.0,1747007
2021-12-15,3124.54736328125,3570.35009765625,3623.0,3558.14990234375,3620.0,1603233
2021-12-16,3134.39306640625,3581.60009765625,3608.449951171875,3570.0,3582.0,2072320
2021-12-17,3136.799072265625,3584.35009765625,3651.35009765625,3573.699951171875,3602.5,4333992
2021-12-20,3112.77685546875,3556.89990234375,3606.0,3510.14990234375,3589.0,2312310
2021-12-21,3157.7587890625,3608.300048828125,3641.199951171875,3566.39990234375,3582.64990234375,2340989
2021-12-22,3177.405517578125,3630.75,3636.800048828125,3606.25,3624.0,1224328
2021-12-23,3205.3662109375,3662.699951171875,3670.5,3630.0,3648.0,1792861
2021-12-24,3212.54248046875,3670.89990234375,3705.0,3644.800048828125,3685.0,2209923
2021-12-27,3234.595947265625,3696.10009765625,3700.0,3653.10009765625,3671.0,1534135
2021-12-28,3243.740966796875,3706.550048828125,3725.0,3693.85009765625,3710.0,1456218
2021-12-29,3233.3701171875,3694.699951171875,3719.949951171875,3685.0,3692.25,1456923
2021-12-30,3267.544921875,3733.75,3740.0,3680.0,3681.35009765625,1966475
2021-12-31,3271.5703125,3738.35009765625,3760.0,3731.300048828125,3742.800048828125,1207141
2022-01-03,3341.05615234375,3817.75,3830.0,3745.0,3750.0,2346158
2022-01-04,3399.6904296875,3884.75,3889.14990234375,3811.699951171875,3831.10009765625,2488606
2022-01-05,3378.862060546875,3860.949951171875,3870.0,3812.39990234375,3865.0,1733031
2022-01-06,3332.042236328125,3807.449951171875,3835.0,3772.0,3812.0,1810293
2022-01-07,3372.3427734375,3853.5,3864.89990234375,3796.39990234375,3820.0,2460591
2022-01-10,3395.402587890625,3879.85009765625,3978.0,3861.0,3978.0,3937092
2022-01-11,3426.95068359375,3915.89990234375,3925.0,3856.0,3856.0,1906106
2022-01-12,3377.943115234375,3859.89990234375,3929.0,3836.550048828125,3925.0,3203744
2022-01-13,3411.197998046875,3897.89990234375,3923.0,3857.0,3918.0,6684507
2022-01-14,3472.677001953125,3968.14990234375,3977.0,3860.050048828125,3877.85009765625,3348123
2022-01-17,3517.30908203125,4019.14990234375,4043.0,3962.300048828125,3992.699951171875,3442604
2022-01-18,3492.32373046875,3990.60009765625,4041.699951171875,3980.0,4033.949951171875,2389041
2022-01-19,3431.876708984375,3914.64990234375,4012.0,3910.5,4012.0,3102539
2022-01-20,3354.64208984375,3826.550048828125,3920.0,3811.0,3910.0,6176776
2022-01-21,3360.734375,3833.5,3851.550048828125,3771.10009765625,3807.0,3112358
2022-01-24,3306.24951171875,3771.35009765625,3849.64990234375,3740.10009765625,3840.0,3258414
2022-01-25,3304.97802734375,3769.89990234375,3809.39990234375,3722.199951171875,3769.5,3330501
2022-01-27,3199.20703125,3649.25,3733.39990234375,3625.10009765625,3731.0,5718297
2022-01-28,3234.975830078125,3690.050048828125,3729.800048828125,3646.0,3646.0,3143862
2022-01-31,3275.47802734375,3736.25,3758.0,3721.39990234375,3749.0,2739393
2022-02-01,3331.93603515625,3800.64990234375,3808.0,3736.39990234375,3770.0,2105169
2022-02-02,3380.63525390625,3856.199951171875,3864.0,3800.64990234375,3827.89990234375,1984212
2022-02-03,3352.9326171875,3824.60009765625,3882.5,3816.050048828125,3851.0,1960538
2022-02-04,3344.427978515625,3814.89990234375,3824.699951171875,3769.0,3815.300048828125,2307366
2022-02-07,3312.955810546875,3779.0,3831.800048828125,3756.14990234375,3791.0,1919149
2022-02-08,3281.7900390625,3743.449951171875,3799.699951171875,3721.0,3791.550048828125,2946443
2022-02-09,3296.781005859375,3760.550048828125,3777.949951171875,3746.10009765625,3750.0,1638721
2022-02-10,3305.372802734375,3770.35009765625,3789.800048828125,3758.0,3789.800048828125,2112459
2022-02-11,3239.271240234375,3694.949951171875,3752.5,3690.0,3752.5,3851488
2022-02-14,3273.2861328125,3733.75,3793.25,3710.0,3724.0,5951745
2022-02-15,3346.970703125,3817.800048828125,3835.0,3748.0,3786.0,3931683
2022-02-16,3342.85009765625,3813.10009765625,3854.10009765625,3806.0,3844.0,3256906
2022-02-17,3317.51416015625,3784.199951171875,3835.0,3779.0,3825.0,3134372
2022-02-18,3326.01806640625,3793.89990234375,3815.949951171875,3757.60009765625,3769.0,3688883
2022-02-21,3260.70556640625,3719.39990234375,3827.800048828125,3705.550048828125,3810.0,7465922
2022-02-22,3144.10791015625,3586.39990234375,3667.89990234375,3570.0,3650.0,5408531
2022-02-23,3124.29541015625,3563.800048828125,3622.89990234375,3555.64990234375,3611.0,2426203
2022-02-24,2982.14208984375,3401.64990234375,3483.85009765625,3391.10009765625,3474.0,5039136
2022-02-25,3086.554931640625,3520.75,3530.0,3462.0,3468.0,2549723
2022-02-28,3115.879150390625,3554.199951171875,3563.75,3455.89990234375,3490.0,3288942
2022-03-02,3108.822021484375,3546.14990234375,3571.949951171875,3506.0,3552.5,2761341
2022-03-03,3107.287841796875,3544.39990234375,3578.60009765625,3530.10009765625,3562.85009765625,1928039
2022-03-04,3089.710205078125,3524.35009765625,3561.199951171875,3487.050048828125,3501.5,2370257
2022-03-07,3055.125244140625,3484.89990234375,3548.0,3431.550048828125,3450.0,3054130
2022-03-08,3155.9873046875,3599.949951171875,3609.0,3460.0,3460.0,3300992
2022-03-09,3184.61083984375,3632.60009765625,3654.0,3597.050048828125,3605.0,2719654
2022-03-10,3174.39697265625,3620.949951171875,3684.0,3615.0,3684.0,2005441
2022-03-11,3155.2861328125,3599.14990234375,3639.85009765625,3592.85009765625,3603.25,1623423
2022-03-14,3193.728271484375,3643.0,3648.35009765625,3580.0,3580.0,1765688
2022-03-15,3150.683349609375,3593.89990234375,3659.0,3585.39990234375,3659.0,3651133
2022-03-16,3205.037353515625,3655.89990234375,3668.0,3616.25,3640.5,3090475
2022-03-17,3219.809326171875,3672.75,3710.0,3660.300048828125,3696.60009765625,3600452
2022-03-21,3179.43798828125,3626.699951171875,3713.949951171875,3615.0,3696.0,2413831
2022-03-22,3244.531494140625,3700.949951171875,3711.0,3625.0,3640.0,2907611
2022-03-23,3254.5693359375,3712.39990234375,3729.800048828125,3690.0,3708.0,1596195
2022-03-24,3287.40087890625,3749.85009765625,3758.199951171875,3695.0,3700.0,1879046
2022-03-25,3250.229736328125,3707.449951171875,3779.5,3672.0,3759.89990234375,1690133
2022-03-28,3250.448974609375,3707.699951171875,3713.0,3661.199951171875,3695.0,1760990
2022-03-29,3248.388427734375,3705.35009765625,3722.0,3691.0,3694.75,2689063
2022-03-30,3271.35791015625,3731.550048828125,3738.0,3706.199951171875,3738.0,1583455
2022-03-31,3278.721435546875,3739.949951171875,3754.64990234375,3720.199951171875,3740.0,2168110
2022-04-01,3295.20361328125,3758.75,3763.0,3728.050048828125,3748.0,1387014
2022-04-04,3305.372802734375,3770.35009765625,3780.0,3737.10009765625,3762.0,1472994
2022-04-05,3344.3408203125,3814.800048828125,3835.60009765625,3772.0,3772.0,2314947
2022-04-06,3292.22265625,3755.35009765625,3809.300048828125,3731.14990234375,3809.300048828125,2051729
2022-04-07,3229.802978515625,3684.14990234375,3745.5,3679.0,3745.5,2494829
2022-04-08,3231.1181640625,3685.64990234375,3705.0,3642.5,3690.0,2296773
2022-04-11,3240.54248046875,3696.39990234375,3712.35009765625,3656.10009765625,3690.0,2291660
2022-04-12,3235.896484375,3691.10009765625,3739.0,3648.35009765625,3683.0,4483476
2022-04-13,3210.341064453125,3661.949951171875,3709.85009765625,3655.550048828125,3707.0,1621672
2022-04-18,3092.954345703125,3528.050048828125,3610.0,3522.5,3610.0,3820792
2022-04-19,3043.728515625,3471.89990234375,3563.550048828125,3439.14990234375,3550.0,3170014
2022-04-20,3118.158203125,3556.800048828125,3569.14990234375,3480.0,3500.0,2640370
2022-04-21,3181.148193359375,3628.64990234375,3644.0,3567.39990234375,3580.0,2280996
2022-04-22,3167.033447265625,3612.550048828125,3617.0,3571.5,3581.10009765625,1581465
2022-04-25,3110.619140625,3548.199951171875,3584.0,3533.10009765625,3558.0,1960694
2022-04-26,3108.953369140625,3546.300048828125,3587.89990234375,3518.14990234375,3575.14990234375,1943469
2022-04-27,3122.015869140625,3561.199951171875,3568.449951171875,3506.300048828125,3546.0,1727648
2022-04-28,3142.26708984375,3584.300048828125,3604.39990234375,3538.050048828125,3588.0,1703660
2022-04-29,3109.3037109375,3546.699951171875,3623.25,3536.85009765625,3597.0,2051115
2022-05-02,3105.53466796875,3542.39990234375,3547.949951171875,3492.75,3519.89990234375,1324161
2022-05-04,3050.61083984375,3479.75,3545.449951171875,3465.300048828125,3538.5,2305825
2022-05-05,3080.11083984375,3513.39990234375,3533.0,3485.35009765625,3512.10009765625,1612262
2022-05-06,3009.275634765625,3432.60009765625,3474.5,3424.5,3459.0,2010812
2022-05-09,3020.233642578125,3445.10009765625,3456.0,3346.85009765625,3398.0,2481830
2022-05-10,3014.6669921875,3438.75,3464.800048828125,3422.0,3434.0,1622685
2022-05-11,2991.2158203125,3412.0,3448.449951171875,3382.14990234375,3435.0,1841769
2022-05-12,2988.279296875,3408.64990234375,3449.699951171875,3350.10009765625,3378.0,2807195
2022-05-13,2993.758056640625,3414.89990234375,3439.89990234375,3382.14990234375,3435.0,2187823
2022-05-16,2960.357177734375,3376.800048828125,3430.0,3366.60009765625,3415.0,1195813
2022-05-17,3025.932373046875,3451.60009765625,3467.0,3350.39990234375,3370.0,1754076
2022-05-18,3023.4775390625,3448.800048828125,3495.0,3443.050048828125,3465.0,1866781
2022-05-19,2859.67138671875,3261.949951171875,3405.0,3230.0,3397.0,4642963
2022-05-20,2886.89208984375,3293.0,3313.89990234375,3270.050048828125,3310.0,3065125
2022-05-23,2912.09619140625,3321.75,3338.89990234375,3267.0,3304.800048828125,2293690
2022-05-24,2882.508056640625,3288.0,3324.85009765625,3275.60009765625,3315.14990234375,1711510
2022-05-25,2795.7060546875,3167.64990234375,3292.85009765625,3154.050048828125,3292.85009765625,3548046
2022-05-26,2848.04345703125,3226.949951171875,3241.5,3180.550048828125,3191.0,2813186
2022-05-27,2878.35986328125,3261.300048828125,3278.89990234375,3229.199951171875,3253.199951171875,3103153
2022-05-30,2978.930908203125,3375.25,3386.60009765625,3286.35009765625,3297.0,2094624
2022-05-31,2969.31005859375,3364.35009765625,3383.39990234375,3325.0,3354.14990234375,4840965
2022-06-01,2961.234619140625,3355.199951171875,3388.0,3340.050048828125,3388.0,1493835
2022-06-02,3021.07373046875,3423.0,3432.0,3346.300048828125,3355.0,2657939
2022-06-03,3036.209716796875,3440.14990234375,3477.300048828125,3431.199951171875,3459.39990234375,1913622
2022-06-06,3028.08984375,3430.949951171875,3453.0,3377.14990234375,3418.0,1084210
2022-06-07,2967.853759765625,3362.699951171875,3418.85009765625,3356.0,3401.050048828125,2308256
2022-06-08,3004.436767578125,3404.14990234375,3413.949951171875,3346.5,3380.14990234375,2185707
2022-06-09,3024.6923828125,3427.10009765625,3437.0,3353.10009765625,3385.0,1279197
2022-06-10,2965.382568359375,3359.89990234375,3393.0,3352.0,3382.0,1527582
2022-06-13,2841.556640625,3219.60009765625,3293.0,3192.449951171875,3290.0,3030921
2022-06-14,2833.5693359375,3210.550048828125,3238.89990234375,3174.699951171875,3190.0,2611493
2022-06-15,2829.818359375,3206.300048828125,3234.0,3201.0,3218.5,1404536
2022-06-16,2773.06884765625,3142.0,3244.85009765625,3133.050048828125,3240.0,2032028
2022-06-17,2726.203369140625,3088.89990234375,3118.75,3023.85009765625,3092.0,5240434
2022-06-20,2746.943603515625,3112.39990234375,3138.75,3069.0,3094.0,1502769
2022-06-21,2834.804443359375,3211.949951171875,3237.75,3125.39990234375,3130.0,2964461
2022-06-22,2844.51318359375,3222.949951171875,3250.550048828125,3183.0,3199.89990234375,3336315
2022-06-23,2920.282958984375,3308.800048828125,3318.0,3222.949951171875,3222.949951171875,3692578
2022-06-24,2906.426513671875,3293.10009765625,3345.0,3277.5,3339.0,2132118
2022-06-27,2925.489990234375,3314.699951171875,3362.89990234375,3306.5,3350.0,2037686
2022-06-28,2928.534912109375,3318.14990234375,3330.0,3272.60009765625,3307.0,1400046
2022-06-29,2904.13134765625,3290.5,3333.0,3271.0,3271.0,2133994
2022-06-30,2883.479248046875,3267.10009765625,3310.89990234375,3255.0,3272.0,2719603
2022-07-01,2925.842529296875,3315.10009765625,3333.0,3252.050048828125,3260.0,1502879
2022-07-04,2855.1923828125,3235.050048828125,3317.949951171875,3225.050048828125,3312.0,2622535
2022-07-05,2838.64404296875,3216.300048828125,3272.0,3206.949951171875,3255.0,2170627
2022-07-06,2877.874755859375,3260.75,3268.5,3202.25,3218.5,2182144
2022-07-07,2901.79248046875,3287.85009765625,3319.39990234375,3265.050048828125,3271.0,1989921
2022-07-08,2882.02294921875,3265.449951171875,3305.0,3250.0,3300.0,2136916
2022-07-11,2748.179443359375,3113.800048828125,3225.0,3106.0,3206.14990234375,6974600
2022-07-12,2722.496337890625,3084.699951171875,3136.199951171875,3080.25,3114.89990234375,3734815
2022-07-13,2681.94189453125,3038.75,3110.0,3035.0,3104.0,3863530
2022-07-14,2653.62451171875,2998.75,3057.0,2967.0,3056.0,4764908
2022-07-15,2649.952392578125,2994.60009765625,3028.89990234375,2953.0,3018.550048828125,4574806
2022-07-18,2710.922607421875,3063.5,3076.949951171875,3014.300048828125,3023.0,3202795
2022-07-19,2720.435302734375,3074.25,3078.949951171875,3030.050048828125,3030.050048828125,1865074
2022-07-20,2800.564208984375,3164.800048828125,3171.949951171875,3098.050048828125,3107.800048828125,3402251
2022-07-21,2811.62548828125,3177.300048828125,3184.0,3144.050048828125,3167.0,2420640
2022-07-22,2806.050537109375,3171.0,3197.0,3143.5,3185.0,2075886
2022-07-25,2802.289794921875,3166.75,3186.449951171875,3149.10009765625,3165.0,1797504
2022-07-26,2757.2919921875,3115.89990234375,3168.89990234375,3096.5,3164.699951171875,2639367
2022-07-27,2821.84619140625,3188.85009765625,3194.10009765625,3110.0,3115.0,1389808
2022-07-28,2885.24951171875,3260.5,3264.0,3201.64990234375,3216.0,2106333
2022-07-29,2921.885498046875,3301.89990234375,3317.300048828125,3275.0,3290.0,2430257
2022-08-01,2919.14208984375,3298.800048828125,3327.0,3271.0,3327.0,1306913
2022-08-02,2912.94775390625,3291.800048828125,3312.89990234375,3271.64990234375,3290.0,1269114
2022-08-03,2955.15771484375,3339.5,3349.0,3277.050048828125,3280.0,2895824
2022-08-04,2968.829833984375,3354.949951171875,3387.89990234375,3307.35009765625,3350.0,2150567
2022-08-05,2977.76708984375,3365.050048828125,3377.0,3355.0,3361.199951171875,1106933
2022-08-08,2986.08544921875,3374.449951171875,3378.89990234375,3336.0,3365.0,1068836
2022-08-10,2968.210205078125,3354.25,3385.0,3335.0,3385.0,1878359
2022-08-11,3028.605224609375,3422.5,3428.699951171875,3375.050048828125,3400.0,1449248
2022-08-12,3010.06689453125,3401.550048828125,3419.0,3381.25,3419.0,1472354
2022-08-16,3002.2353515625,3392.699951171875,3414.85009765625,3387.5,3411.0,839942
2022-08-17,3009.66845703125,3401.10009765625,3417.949951171875,3371.10009765625,3385.10009765625,1622326
2022-08-18,2992.102783203125,3381.25,3392.0,3362.0,3390.0,1430659
2022-08-19,2996.085205078125,3385.75,3421.5,3371.25,3387.0,1398410
2022-08-22,2968.47607421875,3354.550048828125,3384.10009765625,3347.39990234375,3365.0,1536532
2022-08-23,2906.576171875,3284.60009765625,3341.89990234375,3270.0,3319.949951171875,1849256
2022-08-24,2880.693115234375,3255.35009765625,3308.0,3250.199951171875,3292.0,1691923
2022-08-25,2847.818603515625,3218.199951171875,3278.14990234375,3214.75,3276.0,1946930
2022-08-26,2851.357421875,3222.199951171875,3257.0,3216.800048828125,3234.300048828125,1457962
2022-08-29,2772.025634765625,3132.550048828125,3142.699951171875,3081.0,3125.0,2539173
2022-08-30,2841.57958984375,3211.14990234375,3226.5,3142.10009765625,3155.0,3431525
2022-09-01,2771.273193359375,3131.699951171875,3190.0,3121.0,3190.0,3546935
2022-09-02,2770.12255859375,3130.39990234375,3163.0,3120.300048828125,3163.0,2052900
2022-09-05,2772.777587890625,3133.39990234375,3147.949951171875,3112.25,3123.64990234375,2147912
2022-09-06,2767.15869140625,3127.050048828125,3140.85009765625,3106.35009765625,3135.5,1936453
2022-09-07,2787.11376953125,3149.60009765625,3161.89990234375,3102.0,3102.0,1291534
2022-09-08,2804.85595703125,3169.64990234375,3183.5,3160.10009765625,3170.0,1346113
2022-09-09,2847.33154296875,3217.64990234375,3233.5,3168.5,3195.0,1561185
2022-09-12,2869.719970703125,3242.949951171875,3269.800048828125,3225.0,3239.89990234375,1785928
2022-09-13,2857.68505859375,3229.35009765625,3263.449951171875,3225.0,3263.449951171875,1972678
2022-09-14,2761.273681640625,3120.39990234375,3141.39990234375,3113.800048828125,3135.0,5090269
2022-09-15,2747.0712890625,3104.35009765625,3137.75,3100.0,3130.0,2138023
2022-09-16,2662.4296875,3008.699951171875,3094.35009765625,3000.0,3076.0,5322221
2022-09-19,2680.216552734375,3028.800048828125,3042.0,2987.800048828125,3036.0,2072220
2022-09-20,2690.39306640625,3040.300048828125,3079.949951171875,3030.0,3050.0,1544295
2022-09-21,2655.79248046875,3001.199951171875,3041.39990234375,2998.14990234375,3028.0,2253818
2022-09-22,2661.279296875,3007.39990234375,3029.949951171875,2979.300048828125,2990.0,2017983
2022-09-23,2638.8466796875,2982.050048828125,3022.5,2979.0,3004.0,2652374
2022-09-26,2649.775390625,2994.39990234375,3025.85009765625,2926.10009765625,2959.85009765625,2925489
2022-09-27,2670.172607421875,3017.449951171875,3025.0,2976.0,3009.39990234375,2227447
2022-09-28,2686.27783203125,3035.64990234375,3049.949951171875,2980.0,2980.0,2739767
2022-09-29,2652.341796875,2997.300048828125,3055.85009765625,2990.0,3054.0,2493902
2022-09-30,2658.75732421875,3004.550048828125,3019.699951171875,2950.10009765625,2990.85009765625,2817353
2022-10-03,2641.412841796875,2984.949951171875,3020.699951171875,2974.0,2995.0,1763331
2022-10-04,2735.39013671875,3091.14990234375,3098.0,3023.0,3029.949951171875,2145875
2022-10-06,2744.94775390625,3101.949951171875,3124.0,3092.449951171875,3111.0,1790816
2022-10-07,2712.162109375,3064.89990234375,3105.0,3058.10009765625,3097.39990234375,1939879
2022-10-10,2759.637451171875,3118.550048828125,3127.0,3005.0,3010.0,3064063
2022-10-11,2716.276123046875,3069.550048828125,3145.0,3053.35009765625,3100.0,4730645
2022-10-12,2743.8857421875,3100.75,3109.89990234375,3062.050048828125,3084.89990234375,1665247
2022-10-13,2746.14208984375,3103.300048828125,3110.0,3052.35009765625,3100.75,2054781
2022-10-14,2742.4697265625,3099.14990234375,3150.0,3071.0,3145.0,2245977
2022-10-17,2760.74560546875,3111.75,3128.39990234375,3071.449951171875,3072.64990234375,1517005
2022-10-18,2789.9794921875,3144.699951171875,3155.35009765625,3128.550048828125,3150.0,1793722
2022-10-19,2769.70654296875,3121.85009765625,3159.0,3112.0,3159.0,1194289
2022-10-20,2801.158203125,3157.300048828125,3160.0,3105.0,3105.0,1587601
2022-10-21,2783.5029296875,3137.39990234375,3160.39990234375,3127.0,3157.800048828125,1021913
2022-10-24,2805.06201171875,3161.699951171875,3178.0,3155.0,3170.10009765625,260949
2022-10-25,2805.41650390625,3162.10009765625,3184.25,3151.14990234375,3180.5,2069643
2022-10-27,2801.246337890625,3157.39990234375,3174.0,3134.35009765625,3160.699951171875,2438421
2022-10-28,2806.43701171875,3163.25,3178.5,3145.0,3150.0,1355739
2022-10-31,2832.9638671875,3193.14990234375,3199.0,3177.800048828125,3199.0,1919414
2022-11-01,2892.00732421875,3259.699951171875,3262.60009765625,3203.449951171875,3214.5,2991060
2022-11-02,2876.0380859375,3241.699951171875,3270.0,3222.050048828125,3270.0,1405955
2022-11-03,2845.0302734375,3206.75,3228.050048828125,3195.0,3228.050048828125,1422652
2022-11-04,2854.478759765625,3217.39990234375,3220.050048828125,3166.14990234375,3217.0,1464013
2022-11-07,2868.9404296875,3233.699951171875,3242.800048828125,3195.10009765625,3229.0,1474498
2022-11-09,2853.281005859375,3216.050048828125,3249.800048828125,3201.64990234375,3249.800048828125,1162267
2022-11-10,2844.054443359375,3205.64990234375,3225.0,3170.0,3170.0,1573092
2022-11-11,2941.912841796875,3315.949951171875,3341.60009765625,3255.050048828125,3269.60009765625,3265394
2022-11-14,2959.257568359375,3335.5,3349.0,3309.0,3324.0,1342074
2022-11-15,2956.684326171875,3332.60009765625,3339.949951171875,3292.0,3321.0,1400708
2022-11-16,2976.8681640625,3355.35009765625,3367.89990234375,3321.449951171875,3338.89990234375,1748235
2022-11-17,2971.234130859375,3349.0,3360.0,3317.75,3340.0,1417986
2022-11-18,2966.310302734375,3343.449951171875,3362.75,3321.0,3350.0,1164540
2022-11-21,2913.123046875,3283.5,3333.699951171875,3273.0,3322.5,1304194
2022-11-22,2941.025390625,3314.949951171875,3318.949951171875,3255.25,3280.0,1149739
2022-11-23,2935.125732421875,3308.300048828125,3330.0,3291.0,3330.0,1150011
2022-11-24,2998.87060546875,3380.14990234375,3392.949951171875,3308.300048828125,3316.25,1296591
2022-11-25,3007.298583984375,3389.64990234375,3403.35009765625,3348.0,3383.0,1588981
2022-11-28,3012.267578125,3395.25,3417.0,3365.550048828125,3366.0,2195437
2022-11-29,3014.13037109375,3397.35009765625,3429.0,3383.0,3383.0,1576028
2022-11-30,3008.3193359375,3390.800048828125,3414.89990234375,3375.0,3383.0,3410702
2022-12-01,3083.59814453125,3475.64990234375,3480.0,3420.0,3425.0,2180856
2022-12-02,3051.2158203125,3439.14990234375,3468.89990234375,3413.0,3458.10009765625,2411749
2022-12-05,3039.459716796875,3425.89990234375,3439.14990234375,3407.0,3433.0,1475065
2022-12-06,3003.484130859375,3385.35009765625,3407.949951171875,3368.0,3400.050048828125,1166999
2022-12-07,2999.270263671875,3380.60009765625,3393.699951171875,3354.0,3368.300048828125,1167505
2022-12-08,2972.609619140625,3350.550048828125,3380.60009765625,3339.449951171875,3360.0,1285619
2022-12-09,2921.3291015625,3292.75,3374.10009765625,3276.35009765625,3374.10009765625,1797896
2022-12-12,2915.739990234375,3286.449951171875,3296.0,3236.10009765625,3255.5,1527610
2022-12-13,2956.24072265625,3332.10009765625,3336.449951171875,3267.800048828125,3277.199951171875,1378016
2022-12-14,2985.740234375,3365.35009765625,3377.0,3340.89990234375,3348.800048828125,1213311
2022-12-15,2932.286376953125,3305.10009765625,3364.75,3298.949951171875,3358.800048828125,1415694
2022-12-16,2874.751708984375,3240.25,3292.0,3225.199951171875,3275.0,2703680
2022-12-19,2840.8603515625,3202.050048828125,3245.5,3194.5,3227.0,2120965
2022-12-20,2878.033935546875,3243.949951171875,3249.0,3163.64990234375,3198.89990234375,1529971
2022-12-21,2899.859130859375,3268.550048828125,3283.050048828125,3240.0,3249.0,1432566
